colorNum,title,subtitle,category,fullPrice,currentPrice,TopColor,short_description,rating,Sustainable,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,subcategory,color-just_in,color-sold_out,color-coming_soon,channel_SNKRS,channel_nikeApp
2,Nike Zoom Air Fire,Women's Shoes,lifestyle,110,110.0,Summit White/Light Orewood Brown/Hemp/White,"The techy, unconventional look of the Nike Zoom Air Fire nods to the history of performance running sneakers while creating a fresh look with its rich texturing and layering. The wild design lines and boldly framed Zoom Air cushioning combine with a thick foam midsole, adding comfort to go along with your defiant style.",4.9,False,White/Metallic Silver/University Red,110.0,93.97,True,False,True,False,False,woman,False,False,False,False,True
3,Nike Zoom Air Fire,Women's Shoes,lifestyle,110,110.0,Summit White/Light Orewood Brown/Hemp/White,"The techy, unconventional look of the Nike Zoom Air Fire nods to the history of performance running sneakers while creating a fresh look with its rich texturing and layering. The wild design lines and boldly framed Zoom Air cushioning combine with a thick foam midsole, adding comfort to go along with your defiant style.",4.9,False,White/Pure Platinum/Royal Tint/White,115.0,75.97,True,False,True,False,False,woman,False,False,False,False,True
4,Nike Zoom Air Fire,Women's Shoes,lifestyle,110,110.0,Summit White/Light Orewood Brown/Hemp/White,"The techy, unconventional look of the Nike Zoom Air Fire nods to the history of performance running sneakers while creating a fresh look with its rich texturing and layering. The wild design lines and boldly framed Zoom Air cushioning combine with a thick foam midsole, adding comfort to go along with your defiant style.",4.9,False,Photon Dust/Summit White/White,115.0,97.97,True,False,True,False,False,woman,False,False,False,False,True
5,Nike Zoom Air Fire,Women's Shoes,lifestyle,110,110.0,Summit White/Light Orewood Brown/Hemp/White,"The techy, unconventional look of the Nike Zoom Air Fire nods to the history of performance running sneakers while creating a fresh look with its rich texturing and layering. The wild design lines and boldly framed Zoom Air cushioning combine with a thick foam midsole, adding comfort to go along with your defiant style.",4.9,False,Summit White/Bright Crimson/Volt/Summit White,110.0,110.0,False,False,True,False,False,woman,False,False,False,False,True
1,Nike Air Max Furyosa,Women's Shoes,lifestyle,160,136.97,Black/Anthracite/Archaeo Pink/White,"With a look inspired by the fast-paced running shoes of the '90s, the Nike Air Max Furyosa brings a powerful new voice to your wardrobe. Stacked Air in the heel is offset, delivering a bold statement in cushioning. Its heel pillow, plush collar and ultra-padded tongue make it feel like you've just stepped into your favorite pair of slippers.",4.6,False,Black/Anthracite/Archaeo Pink/White,160.0,136.97,True,False,True,False,False,woman,False,False,False,False,True
1,Nike Air Force 1 High '07 Premium,Men's Shoes,lifestyle,135,135.0,Thunder Blue/Mystic Navy/Obsidian/Light Iron Ore,"Summer showers don’t have to put a damper on your day, or your look. Rich jewel tones bring just the right amount of flash to the classic shape of the Air Force 1 High ’07, helping them stand out under even the darkest of clouds. Durable synthetic leather, semi-transparent molded overlays and a padded, high-cut collar with hook-and-loop closure adds heritage b-ball comfort to make these feel as good as they look.",0.0,False,Thunder Blue/Mystic Navy/Obsidian/Light Iron Ore,135.0,135.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Force 1 '07 LV8,Men's Shoes,lifestyle,130,130.0,Enamel Green/Enamel Green/Alpha Orange/Sail,"With an aged aesthetic and classic colors, the hoops original gets a vintage makeover. Weathered canvas and suede bring the hook-shot look of old-school basketball into crisp fall days, while the Coconut Milk outsole adds an artisan finish. Pair it with jeans, joggers or whatever else—the timeless look is the perfect match for any outfit.",0.0,False,Enamel Green/Enamel Green/Alpha Orange/Sail,130.0,130.0,False,False,True,False,False,man,False,False,False,True,False
2,Nike Air Force 1 '07 LV8,Men's Shoes,lifestyle,130,130.0,Enamel Green/Enamel Green/Alpha Orange/Sail,"With an aged aesthetic and classic colors, the hoops original gets a vintage makeover. Weathered canvas and suede bring the hook-shot look of old-school basketball into crisp fall days, while the Coconut Milk outsole adds an artisan finish. Pair it with jeans, joggers or whatever else—the timeless look is the perfect match for any outfit.",0.0,False,Rattan/Rattan/Alpha Orange/Sail,130.0,130.0,False,False,True,False,False,man,False,False,False,True,False
3,Nike Air Force 1 '07 LV8,Men's Shoes,lifestyle,130,130.0,Enamel Green/Enamel Green/Alpha Orange/Sail,"With an aged aesthetic and classic colors, the hoops original gets a vintage makeover. Weathered canvas and suede bring the hook-shot look of old-school basketball into crisp fall days, while the Coconut Milk outsole adds an artisan finish. Pair it with jeans, joggers or whatever else—the timeless look is the perfect match for any outfit.",0.0,False,Sail/Photon Dust/Alpha Orange/Light Smoke Grey,130.0,130.0,False,False,True,False,False,man,False,False,False,True,False
1,Nike SB Zoom Blazer Mid,Skate Shoes,lifestyle,90,90.0,White/White/Sweet Beet/Sweet Beet,The Nike SB Zoom Blazer Mid is an iconic hoops shoe tailored to the needs of the modern skateboarder. Durable leather is paired with tacky rubber for flexible grip and comfort that lasts.,0.0,False,White/White/Sweet Beet/Sweet Beet,90.0,90.0,False,False,True,False,True,unknown,True,False,False,False,True
1,Nike Air Max Plus,Little Kids' Shoes,lifestyle,120,120.0,Black/Black/Black,The Nike Air Max Plus brings little feet Max Air cushioning for all-day comfort. It keeps the original Air Max design inspiration—made just for kiddos.,4.4,False,Black/Black/Black,120.0,120.0,False,False,True,False,False,little_kids,False,False,False,False,True
2,Nike Air Max Plus,Little Kids' Shoes,lifestyle,120,120.0,Black/Black/Black,The Nike Air Max Plus brings little feet Max Air cushioning for all-day comfort. It keeps the original Air Max design inspiration—made just for kiddos.,4.4,False,White/Pure Platinum/Violet Frost/Metallic Silver,120.0,120.0,False,False,True,False,False,little_kids,False,False,False,False,True
3,Nike Air Max Plus,Little Kids' Shoes,lifestyle,120,120.0,Black/Black/Black,The Nike Air Max Plus brings little feet Max Air cushioning for all-day comfort. It keeps the original Air Max design inspiration—made just for kiddos.,4.4,False,Black/Kumquat/White/Active Pink,120.0,102.97,True,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Force 1 Toggle SE,Little Kids' Shoes,lifestyle,75,63.97,Yellow Ochre/Pearl White/Bright Crimson/Summit White,"The Nike Force 1 Toggle is everything we could ask for. They have the classic leather feel of one of our all-time faves: the Air Force 1. We added a toggle closure system to update them for kids. It makes them easy to take on and off in a jiffy. Quick, simple and steeped in throwback Nike history. These will be an instant fave for any young sneakerhead.",0.0,False,Yellow Ochre/Pearl White/Bright Crimson/Summit White,75.0,63.97,True,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Force 1 '06 x Space Jam: A New Legacy,Little Kids' Shoes,lifestyle,75,75.0,White/White/Light Blue Fury,"The Nike Force 1 ’06 celebrates the release of the new sports and family adventure movie, Space Jam: A New Legacy. These iconic shoes from the hardwood team up with the unbeatable duo of Bugs and Lola Bunny. Game on!",0.0,False,White/White/Light Blue Fury,75.0,75.0,False,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Blazer Mid Victory,Women's Shoes,lifestyle,120,120.0,Summit White/Phantom/Light Cream/White,"With a carefully crafted aesthetic, your tried-and-true wardrobe staple gets elevated with an expressive outdoorsy vibe. Updated details like the just-right lift adds a sophisticated mountain town edge. Concealed laces streamline your outfit. The classic Blazer design does the rest of the talking.",0.0,False,Summit White/Phantom/Light Cream/White,120.0,120.0,False,False,True,False,False,woman,False,False,False,False,True
1,Nike Force 1 LE,Little Kids' Shoes,lifestyle,70,70.0,Black/Black,"This is what legends are made of. The Nike Force 1 LE brings back the ’82 hardwood icon into an everyday style in all-white or all-black. Let the durability, cushioning and feel introduce little feet to a classic.",4.8,False,Black/Black,70.0,70.0,False,True,True,False,False,little_kids,False,False,False,False,True
2,Nike Force 1 LE,Little Kids' Shoes,lifestyle,70,70.0,Black/Black,"This is what legends are made of. The Nike Force 1 LE brings back the ’82 hardwood icon into an everyday style in all-white or all-black. Let the durability, cushioning and feel introduce little feet to a classic.",4.8,False,White/White,70.0,70.0,False,True,True,False,False,little_kids,False,False,False,False,True
1,Nike Air Max 2090,Men's Shoes,lifestyle,150,129.97,Black/Wolf Grey/Anthracite/White,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Brand-new Nike Air cushioning underfoot adds unparalleled comfort while transparent mesh on the upper blends with timeless OG features for an edgy, modernized look.",3.8,False,Black/Wolf Grey/Anthracite/White,150.0,129.97,True,False,True,False,False,man,False,False,False,False,True
2,Nike Air Max 2090,Men's Shoes,lifestyle,150,129.97,Black/Wolf Grey/Anthracite/White,"Bring the past into the future with the Nike Air Max 2090, a bold look inspired by the DNA of the iconic Air Max 90. Brand-new Nike Air cushioning underfoot adds unparalleled comfort while transparent mesh on the upper blends with timeless OG features for an edgy, modernized look.",3.8,False,White/Black/Pure Platinum/Green Abyss,150.0,133.97,True,False,True,False,False,man,False,False,False,False,True
1,Nike Air Max 95,Men's Shoes,lifestyle,185,185.0,Grey Fog/Coconut Milk/Reflect Silver/Pink Foam,"The classic is back. Taking inspiration from the human body and ‘90s track aesthetic, the Nike Air Max 95 mixes unbelievable comfort with head-turning style. The iconic raised side panels feature a rich mixture of premium materials while visible Air in the heel and forefoot cushions your every step.",0.0,False,Grey Fog/Coconut Milk/Reflect Silver/Pink Foam,185.0,185.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Max 90,Men's Shoes,lifestyle,140,140.0,University Red/Black/University Red,"Nothing as fly, nothing as comfortable, nothing as proven. The Nike Air Max 90 stays true to its OG running roots with the iconic Waffle sole, stitched overlays and classic TPU details. An all-red design updates this classic while Max Air cushioning adds comfort to your journey.",4.9,False,University Red/Black/University Red,140.0,140.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Tailwind 79,Shoes,lifestyle,90,87.97,White/Phantom/Dark Grey/Black,"Making its debut in 1978 for the Honolulu Marathon, the Nike Air Tailwind was a revolution in cushioning. Now, a racing icon returns with the Nike Air Tailwind 79, featuring nearly original materials and colors, plus the Nike Air unit that made it a winner.",4.4,False,White/Phantom/Dark Grey/Black,90.0,87.97,True,False,True,False,False,unknown,False,False,False,False,True
2,Nike Air Tailwind 79,Shoes,lifestyle,90,87.97,White/Phantom/Dark Grey/Black,"Making its debut in 1978 for the Honolulu Marathon, the Nike Air Tailwind was a revolution in cushioning. Now, a racing icon returns with the Nike Air Tailwind 79, featuring nearly original materials and colors, plus the Nike Air unit that made it a winner.",4.4,False,Black/Team Orange/White,85.0,85.0,False,False,True,False,False,unknown,False,False,False,False,True
1,Nike ISPA Drifter Split,Shoes,lifestyle,200,200.0,Black/Smokey Mauve/Thunder Grey/Cerulean,"Innovative technology meets a traditional design for a new twist on workwear. Taking inspiration from the tabi shoe, the Nike ISPA Drifter was made to feel secure when you're on the move. It takes on today's challenges with a split toe, supportive lacing and lightweight cushioning. Split-toe socks are included.",5.0,False,Black/Smokey Mauve/Thunder Grey/Cerulean,200.0,200.0,False,False,True,False,False,unknown,False,False,False,False,True
